band_num,band_age,Color Band,d_banded,tail,tars,mass,wing,sex,fm_site,species
254063025,AHY,"Y/P, A",6/17/08,,15.8,9.2,44,F,Wikar,CACH
254063024,AHY,"A/W, R",6/17/08,,15.5,9.4,60,F,Wikar,CACH
251003816,HY,"o/a,w",6/17/08,,15.49,9.4,59,U,Coulter,CACH
251003815,HY,"a/o,g",6/17/08,,16.86,11.2,65,U,Coulter,CACH
246022746,AHY,"a/o, o",6/17/08,,17.12,10.3,50.5,M,Colston,HOWR
234130118,AHY,"Y, Y/A",6/17/08,,21.47,18.6,46,F,Wikar,CARW
234130117,AHY,"Y, Bu/a",6/17/08,,21.38,19.2,59,F,Wikar,CARW
234129310,U,"g/o,a",6/17/08,,19.34,17.3,58,U,Coulter,CARW
234129309,AHY,"bk/r,a",6/17/08,,20.99,23.3,61,F,Coulter,SOSP
234129308,AHY,"bk/a,w",6/17/08,,20.81,18.9,61,F,Coulter,SOSP
234129307,AHY,"p,a/p",6/17/08,,20.37,18.5,64,F,Coulter,SOSP
230156824,AHY,"A/Bk, P",6/17/08,,23.52,44.7,94,F,Wikar,NOCA
230156823,AHY,"a/y, W",6/17/08,,23.86,41.8,92,F,Wikar,NOCA
230156617,AHY,"a, pk/pk",6/17/08,,28.83,37.3,88,M,Molines,GRCA
230155949,AHY,"db/a, db",6/17/08,,29.39,33.8,96,M,Colston,GRCA
228169476,AHY,"o,bk/a",6/17/08,,21.85,21.3,58,M,Molines,CARW
228169475,AHY,"a,o/r",6/17/08,,21.34,17.2,57,F,Molines,CARW
254063022,AHY,"y/a, o",6/16/08,,15.1,9.2,62,F,"Galloway, M.",CACH
254063021,AHY,"r/o, a",6/16/08,,15.8,9,58,F,"Galloway, M.",CACH
254063020,HY,"Y/a, r",6/16/08,,15.8,9.4,60,U,"Galloway, M.",CACH
254062824,HY,"y/a,y",6/16/08,,15.39,9.8,62,U,Mahoney,CACH
254062823,AHY,"p/a,y",6/16/08,,15.59,8.5,52,F,Mahoney,CACH
254062822,AHY,"r/a,o",6/16/08,,15.57,10.6,62,U,Mahoney,CACH
254062821,HY,"a,r/p",6/16/08,,16.31,9.5,60,U,Mahoney,CACH
246022745,AHY,"DB, A/R",6/16/08,,16.16,8.5,61,U,Pharr,CACH
234130304,HY,"P, W/A",6/16/08,,22.18,17.8,56.5,U,Pharr,CARW
234129306,AHY,"a/bu,bk",6/16/08,,21.59,19.6,60,M,McComas,SOSP
230156822,AHY,"a/y, p",6/16/08,,24.3,42,92,M,"Galloway, M.",NOCA
230156821,HY,"R/a, P",6/16/08,,24.6,35.9,92,M,"Galloway, M.",NOCA
230156820,AHY,"bu, A/G",6/16/08,,25.04,42.6,96,M,"Galloway, M.",NOCA
230156616,AHY,"o/a,g",6/16/08,,22.99,45.9,87,F,Mahoney,NOCA
230156571,AHY,"r/a,pk",6/16/08,,28.38,34.9,62,M,McComas,GRCA
230156570,AHY,"o,a/pk",6/16/08,,,36,,F,McComas,GRCA
230156049,AHY,"AL/R, PK",6/16/08,,31.55,28.8,90,M,Morrissey,GRCA
230155946,AHY,"A, PK/R",6/16/08,,25.11,44.4,91,F,Pharr,NOCA
228169474,AHY,"a,g/bk",6/16/08,,22.52,22,60,F,Mahoney,CARW
228169473,AHY,"p/bk,a",6/16/08,,20.72,21.5,55,F,Mahoney,CARW
127243009,AHY,"bu/p,a",6/16/08,,34.13,71.6,118,F,McComas,AMRO
NB,AHY,"A,W/Y",6/16/08,,,,,F,McComas,HOWR
254063019,AHY,"w/a, y",6/14/08,,16.94,11,58,M,Joranko,HOWR
254063018,AHY,"p, a/bu",6/14/08,,16.86,11.2,63,M,Joranko,CACH
246022743,AHY,"A, DG/P",6/14/08,,17.44,10.5,50,F,Tate,HOWR
246022742,AHY,"O, A/DB",6/14/08,,17.33,10.7,48,M,Tate,HOWR
234130302,HY,"P, BU/A",6/14/08,,22.99,19,59.5,U,Tate,CARW
234130116,AHY,"g, pk/a",6/14/08,,21.27,16.3,66,M,Joranko,SOSP
234130115,AHY,"a, pk/pk",6/14/08,,20.36,18.3,59,F,Joranko,SOSP
230156819,AHY,"y/a, g",6/14/08,,21.52,36.9,86,M,Joranko,NOCA
230155947,AHY,"PK/Y, A",6/14/08,,24.03,41.9,89,M,Pharr,NOCA
230155944,AHY,"PK,A/G",6/14/08,,26.86,36.9,89,F,Tate,GRCA
230155942,AHY,"A/Y,PK",6/14/08,,28.07,36.1,87.1,F,Tate,GRCA
230155941,HY,"A, BU/G",6/14/08,,23.19,37.9,85,M,Tate,NOCA
120299043,AHY,"A, BK/BK",6/14/08,,33,69.5,121,M,Tate,AMRO
120299042,AHY,"A/BK, G",6/14/08,,32.88,71,122,M,Tate,AMRO
254063017,AHY,"a, Bu/bu",6/13/08,,16.69,10.5,47,F,Gorove,HOWR
254063016,AHY,"w/a, r",6/13/08,,18.1,,48,M,Gorove,HOWR
254063015,AHY,"a, p/w",6/13/08,,15.64,10,58,F,Gorove,CACH
246022947,AHY,"r,a/p",6/13/08,,17.06,9.9,49,M,Korrell,HOWR
246022946,AHY,"a,bk/r",6/13/08,,17.67,10.5,51,M,Korrell,HOWR
246022945,AHY,"bk/g,a",6/13/08,,16.72,10.5,50,F,Korrell,HOWR
234130113,AHY,"bk/a, y",6/13/08,,21.47,17.4,54,F,Gorove,CARW
230156818,AHY,"a, R",6/13/08,,24.57,43.5,94,M,Gorove,NOCA
230156817,AHY,"a/r,pk",6/13/08,,27.91,34.6,92,M,Gorove,GRCA
230156576,AHY,"bu/a,pk",6/13/08,,29.32,37.5,84,F,"Miller, J.",GRCA
230156575,AHY,"a/p,pk",6/13/08,,27.95,,87,F,"Miller, J.",GRCA
199146176,AHY,"a,pk/r",6/13/08,,26.48,37.8,86,F,Korrell,GRCA
199146175,AHY,"bu,pk/a",6/13/08,,26.38,39.1,86,F,Korrell,GRCA
199146174,AHY,"Pk/w,a",6/13/08,,28.3,37.1,83,F,Korrell,GRCA
123287918,AHY,"-,A",6/13/08,,34.86,81,134,M,Gorove,AMRO
123287917,AHY,"bu/a, w",6/13/08,,32.93,,126,M,Gorove,AMRO
20299040,AHY,"A,y/r",6/13/08,,32.96,47.5,115,M,Fary,NOMO
254063014,AHY,"a, p/p",6/12/08,,17.27,10.2,48,M,Singer,HOWR
254062906,AHY,"G, R/A",6/12/08,,18.28,7.7,61,F,Vongsathorn,CACH
254062820,U,"bk,A/o",6/12/08,,17.28,10,62,U,Pickering Creek,CACH
254062819,HY,"a,o/r",6/12/08,,15.07,9,59,U,Pickering Creek,CACH
234130112,AHY,"bu, A",6/12/08,,21.7,22.1,65,M,Singer,SOSP
234130111,AHY,"A, R",6/12/08,,20.4,17.6,63,F,Singer,SOSP
234130008,AHY,"G/Y, A",6/12/08,,26.49,18.5,62,M,Vongsathorn,CARW
234130007,AHY,"Y/BK, A",6/12/08,,25.28,16.8,66,M,Vongsathorn,SOSP
230156816,AHY,"bu, a",6/12/08,,27.42,35.6,87,M,Singer,GRCA
230156815,AHY,"bk, bk/a",6/12/08,,24.66,43.2,89,F,Singer,NOCA
230156814,AHY,"a/o, bk",6/12/08,,25.09,42.9,90,M,Singer,NOCA
230156813,AHY,"a, p/pk",6/12/08,,28.9,44.6,87,F,Singer,GRCA
230156615,AHY,"y,a/r",6/12/08,,26.07,42.6,93,M,Pickering Creek,NOCA
230156047,HY,"A/W, G",6/12/08,,27.43,33.3,87,U,Vongsathorn,NOCA
230156046,AHY,"AL, PK/P",6/12/08,,33.1,34,85,F,Vongsathorn,GRCA
228169471,AHY,"a/bu,w",6/12/08,,,,,M,Pickering Creek,CARW
127243104,AHY,"BU, A/O",6/12/08,,37.56,66.5,131,M,Vongsathorn,AMRO
123287916,AHY,"a,bu/w",6/12/08,,33,47.8,119,M,Singer,NOMO
123287915,AHY,"bu/w, a",6/12/08,,33.35,77.8,124,F,Singer,AMRO
76229172,AHY,"pk/o,a",6/12/08,,33.85,80.2,130,F,Wood,AMRO
NB,AHY,",G",6/12/08,,31.85,70.1,125,M,Wood,AMRO
254063013,HY,"y/o,a",6/11/08,,15.64,9.8,60,U,"Jacobs, S.",CACH
254063012,HY,"bu/p, a",6/11/08,,15.27,9.2,60,U,"Jacobs, S.",CACH
254063011,HY,"w, w/a",6/11/08,,15.8,8.9,61,U,"Jacobs, S.",CACH
254063009,HY,"a/y, bu",6/11/08,,13.97,9.6,56,U,"Jacobs, S.",CACH
254062818,HY,"bk/r,a",6/11/08,,16.65,10.4,51,U,Versak,CACH
251003812,HY,"a/p,y",6/11/08,,16.53,9.6,58,U,Hammond,CACH
251003810,AHY,"o/w,a",6/11/08,,15.75,10,63,M,Hammond,CACH
246022737,AHY,"p,o/a",6/11/08,,16.96,11.5,48,F,Stann,HOWR
246022736,AHY,"w/a,bk",6/11/08,,16.63,10.1,62.5,F,Stann,CACH
240022738,AHY,"a,r/bu",6/11/08,,17.27,11.9,48,F,Stann,HOWR
234130109,AHY,"a, pk/w",6/11/08,,21.68,21,56,F,"Jacobs, S.",SOSP
234130006,U,"R/W, A",6/11/08,,,17.6,,U,Piccinino,CARW
234130005,AHY,"BK, BU/A",6/11/08,,24.21,19.8,57,F,Piccinino,CARW
234129305,AHY,"o/w,a",6/11/08,,22.02,22.7,58,F,Hammond,CARW
230156812,HY,"a, p/y",6/11/08,,22.51,37.3,82,U,"Jacobs, S.",NOCA
230156577,AHY,"pk,a/g",6/11/08,,24.32,45.9,90,F,Hammond,NOCA
230155936,AHY,"a/bk,r",6/11/08,,25.32,47.8,89,F,Stann,NOCA
230155934,AHY,"y,p/a",6/11/08,,27.75,37,85,F,Stann,GRCA
228169470,AHY,"a/r,bk",6/11/08,,23.12,21.3,56,M,Versak,CARW
228169469,AHY,"p,o/a",6/11/08,,21.24,18.5,55,F,Versak,CARW
225180100,AHY,"r,w/a",6/11/08,,22.54,20.6,58,M,Stann,CARW
120299039,AHY,"a,bu/bk",6/11/08,,31.71,74.6,125,M,Stann,AMRO
120299038,AHY,"w,a/r",6/11/08,,32.68,80.1,125,F,Stann,AMRO
120299037,AHY,"bk,w/a",6/11/08,,35.88,78.5,130,M,Stann,AMRO
120299036,AHY,"a,g/o",6/11/08,,34.79,68.5,124,M,Stann,AMRO
74229433,AHY,"bu,p/a",6/11/08,,32.8,73.5,122,M,Versak,AMRO
254062815,AHY,"a/bu,g",6/10/08,,15.87,9.7,63,M,Mosmiller,CACH
254062814,AHY,"a/g,bu",6/10/08,,16.75,10.8,52,M,Mosmiller,HOWR
254062813,AHY,"o,a/y",6/10/08,,16.27,11.4,51,F,Mosmiller,HOWR
254062812,AHY,"y/bk,a",6/10/08,,16.87,10.1,50,F,Mosmiller,HOWR
251003809,AHY,"bu,o/a",6/10/08,,15.69,10.1,60,F,Mann,CACH
246022735,AHY,"r/a, pu",6/10/08,,16.33,10.9,49,M,Owen,HOWR
246022734,AHY,"a, y/p",6/10/08,,18.32,12.3,51,M,Owen,HOWR
246022733,AHY,"al/g, o",6/10/08,,16.38,10.6,47,F,Owen,HOWR
246022732,AHY,"bu/o, al",6/10/08,,15.13,9,60,F,Owen,CACH
246022731,AHY,"r, w/a",6/10/08,,15.71,9.2,59,M,Owen,CACH
234134108,AHY,"y,a/y",6/10/08,,21.72,,52,M,Leon,CARW
234130004,AHY,"P/A, R",6/10/08,,21.92,14.7,59,F,Girard,CARW
230156811,AHY,"a,p/y",6/10/08,,23.43,,89,F,Leon,NOCA
230156810,AHY,"a,pk/pk",6/10/08,,27.45,35.9,86,F,Leon,GRCA
230156614,AHY,"bk,p/a",6/10/08,,24.62,45.4,97,M,Mosmiller,NOCA
230156613,HY,"a/y,r",6/10/08,,24.23,42.7,87,U,Mosmiller,NOCA
230156580,AHY,"a/pk,bu",6/10/08,,25.04,40.2,92,F,Mann,NOCA
230156579,AHY,"pk,a/r",6/10/08,,25.04,44.9,92,F,Mann,NOCA
230156578,AHY,"a,o/p",6/10/08,,24.53,46.4,98,M,Mann,NOCA
230156045,AHY,"A/BK, PK",6/10/08,,32.17,35.6,91,M,Girard,GRCA
225180099,AHY,"al, y/y",6/10/08,,20.69,20.9,65,M,Owen,SOSP
120299035,AHY,"w/a, o",6/10/08,,35.62,77.3,129,M,Owen,AMRO
254063008,AHY,"a, o/r",6/9/08,,14.93,8.6,59,F,Salaj,GRCA
254062905,AHY,"R/o, a",6/9/08,,18.73,10.8,52,F,Raun,HOWR
254062811,AHY,"w,a/y",6/9/08,,15.98,11.6,49,M,"Campbell, G.",HOWR
251003808,AHY,"p,g/a",6/9/08,,16.36,9.8,61,M,Sheehan,CACH
246022729,AHY,"o/bu, al",6/9/08,,15.8,9,61.5,U,Schilling,CACH
246022726,AHY,"o, al/r",6/9/08,,16.46,11.1,50.5,M,Schilling,HOWR
230156612,AHY,"w,bk/a",6/9/08,,24.49,43.4,89,F,"Campbell, G.",NOCA
230156583,AHY,"pk/y,a",6/9/08,,24.36,40.7,91,M,Sheehan,NOCA
230156582,AHY,"y,pk/a",6/9/08,,26.26,32.1,89,M,Sheehan,GRCA
230156581,AHY,"a,pk/o",6/9/08,,27.7,35.8,92,M,Sheehan,GRCA
230156043,AHY,"a,PK/BK                                                                                   ",6/9/08,,30.69,33.8,86,F,Raun,GRCA
230156042,AHY,"PK/BK, A",6/9/08,,31.43,33.1,89,M,Raun,GRCA
230155931,AHY,"p/bu, al",6/9/08,,24.05,41.9,91,F,Schilling,NOCA
230130107,AHY,"p,a/pk",6/9/08,,21.3,19.6,65,M,Salaj,SOSP
225180098,AHY,"r,bu/a",6/9/08,,21.37,18.8,60,U,Schilling,CARW
225180097,AHY,"r/a, G",6/9/08,,20.82,17.9,51,M,Schilling,CARW
225180096,AHY,"P/a, Bu",6/9/08,,22.55,21.4,63,M,Schilling,SOSP
127243103,AHY,"r, W/A",6/9/08,,35.95,68.2,125,F,Raun,AMRO
127243102,HY,"o, BK/A",6/9/08,,36.94,75.6,126,U,Raun,AMRO
120299034,AHY,"bk, o/al",6/9/08,,34.58,76.2,126,M,Schilling,AMRO
120299033,AHY,"a/g, w",6/9/08,,,81.8,,F,Schilling,AMRO
74229432,AHY,"bk/a,bk",6/9/08,,33.39,71,130,M,"Campbell, G.",AMRO
254062810,AHY,"a/bk,bu",6/7/08,,15.23,9.6,60,F,Blanchard,CACH
254022919,AHY,"bu/a,o",6/7/08,,15.82,10,62,F,Blanchard,CACH
234130106,AHY,"a/g, y",6/7/08,,19.24,17.5,57,M,Balachandran,CARW
230156610,AHY,"pk,a/g",6/7/08,,28.81,36.1,90,F,Blanchard,GRCA
123287914,AHY,"w/r,a",6/7/08,,31.8,74,117,F,Balachandran,AMRO
74229431,AHY,"a,pk/p",6/7/08,,34.04,72.4,119,F,Blanchard,AMRO
254062809,AHY,"a,bk/bu",6/6/08,,15.33,8.9,60,M,Taylor Elementary,CACH
254062808,AHY,"bu,y/a",6/6/08,,16.44,10.6,50,M,Taylor Elementary,HOWR
230156609,AHY,"r,a/pk",6/6/08,,29.42,36.4,86,F,Taylor Elementary,GRCA
230156608,AHY,"o,a/o",6/6/08,,24.43,41,90,F,Taylor Elementary,NOCA
230156587,AHY,"R, A/PK",6/6/08,,30.18,45.2,82,F,Taylor Elementary,GRCA
230156585,HY,"PK/A, Y",6/6/08,,27.78,40,89,U,Taylor Elementary,NOCA
230155928,AHY,"r,pk/a",6/6/08,,,33,86,M,Taylor Elementary,GRCA
230155927,AHY,none,6/6/08,,25.07,40.7,90,F,Taylor Elementary,NOCA
127243007,AHY,"BU/A, BU",6/6/08,,38.3,67.8,117,M,Taylor Elementary,AMRO
74229430,AHY,"w/p,a",6/6/08,,35.3,75.7,120,M,Taylor Elementary,AMRO
246022725,AHY,"bu, al/g",6/5/08,,15.3,9.9,62.5,M,"Campbell, L.",CACH
230156807,AHY,"a, pk/g",6/5/08,,26.27,,86,M,"Williams, Teresa",GRCA
230156806,AHY,"p/y,a",6/5/08,,23.71,,96,M,"Williams, Teresa",NOCA
230156588,AHY,"a/pk,y",6/5/08,,24.69,44.2,91,F,Wolfrum,NOCA
226022944,AHY,"r/bk,a",6/5/08,,16.01,10.1,49.5,F,Hitchcock,HOWR
225180095,AHY,"p, bk/al",6/5/08,,21.7,20.5,60,M,"Campbell, L.",CARW
199146173,AHY,"y/p,a",6/5/08,,23.06,43.3,92,M,Hitchcock,NOCA
127243006,AHY,"bk/a,o",6/5/08,,33.2,74.1,123,M,Wolfrum,AMRO
74229171,AHY,"a,g/bk",6/5/08,,32.3,73.2,128.5,M,Hitchcock,AMRO
74229170,AHY,"w/a,y",6/5/08,,35.27,90.7,119,F,Hitchcock,AMRO
254062807,AHY,"g,a/w",6/4/08,,16.02,10.6,61,U,McCoy ,CACH
234130003,AHY,"A/BK, BU",6/4/08,,24.17,16.3,58,F,"Wright, V.",CARW
230156606,HY,"o,p/a",6/4/08,,24.81,43.3,92,U,McCoy ,NOCA
230156605,HY,"a,bu/r",6/4/08,,24.35,46,90,U,McCoy ,NOCA
228169465,AHY,"r/a,bk",6/4/08,,19.93,18.4,56,F,McCoy ,CARW
74229429,AHY,"w,p/a",6/4/08,,30.51,66.4,123,M,McCoy ,AMRO
254063007,HY,"-, o/a",6/3/08,,16.32,9.6,59,U,Conn,CACH
254062903,AHY,"p/a, p",6/3/08,,19.19,10.2,39,M,Tinius,HOWR
254062902,AHY,"p/a, y",6/3/08,,19.54,16.9,48,F,Tinius,HOWR
254062901,AHY,"r/a, bk",6/3/08,,19.04,17,50,M,Tinius,HOWR
251003807,AHY,"g,o/a",6/3/08,,16.48,10,61,M,"Young, E.",CACH
246022723,AHY,"p/o, al",6/3/08,,15.47,9.2,58,F,McCahill,CACH
246022722,AHY,"y, o/al",6/3/08,,17.46,11.3,49,F,McCahill,HOWR
234130105,AHY,"y, a/r",6/3/08,,21.57,19.6,56,F,Conn,CARW
234129304,AHY,"bu,o/a",6/3/08,,21.42,13.01,65,M,"Young, E.",SOSP
230156805,AHY,"a, o/pk",6/3/08,,28.13,36.8,90,M,Conn,GRCA
230156590,AHY,"p/a,pk",6/3/08,,27.65,33.8,92,M,"Young, E.",GRCA
230156040,AHY,"BU, BK/A",6/3/08,,28.44,40.3,89,F,Tinius,NOCA
230155926,AHY,"pk/p, al",6/3/08,,28.99,35.4,85,F,McCahill,GRCA
127243005,AHY,"o,a/r",6/3/08,,30.76,46.1,101,F,"Young, E.",NOMO
127243004,AHY,"a/y,w",6/3/08,,31.5,79,119,F,"Young, E.",AMRO
254063006,AHY,"p, a/b",6/2/08,,,10.9,48,M,McKegg,HOWR
254063005,AHY,b. a/b,6/2/08,,,11.3,49,M,McKegg,HOWR
254062805,AHY,"w,bu/a",6/2/08,,17.68,10.9,53.5,M,Barbour,HOWR
251003806,AHY,"a,w/p",6/2/08,,17.22,11.2,48,M,Thompson-Longshore,HOWR
234130104,AHY,"o/a,bu",6/2/08,,,20.6,65,M,McKegg,SOSP
234130103,AHY,"-,A",6/2/08,,,22.6,61,F,McKegg,CARW
230156804,AHY,"a, pk/a",6/2/08,,,37.9,88,F,McKegg,GRCA
230156803,AHY,"a, g/pk",6/2/08,,,36,90,M,McKegg,GRCA
230156802,AHY,"g, pk/a",6/2/08,,,39.9,85,M,McKegg,GRCA
230156801,AHY,"w, pk/a",6/2/08,,,36.1,89,M,McKegg,GRCA
230156607,AHY,"a,y/w",6/2/08,,23.94,41,95,M,Barbour,NOCA
230155925,AHY,"a, y/o",6/2/08,,26.76,42,83,F,Fagan,GRCA
230155924,AHY,"bu/a, p",6/2/08,,25.21,39.3,91.5,M,Fagan,NOCA
230155923,AHY,"w, bu/a",6/2/08,,26.41,33.3,83.5,M,Fagan,GRCA
127243101,AHY,"AL, PK/P",6/2/08,,36.95,75.6,125,F,Wiser,AMRO
120299032,AHY,"a, o/r",6/2/08,,32.33,70.1,125,M,Fagan,AMRO
254062803,AHY,"r/o,a",5/31/08,,16.27,10.2,64,M,Megonigal,CACH
251003805,AHY,"a,y/bu",5/31/08,,18.03,11.4,49,M,Pancake,HOWR
234130102,AHY,"p/a, o",5/31/08,,,21.8,59,M,"Clark, K.",CARW
234130101,AHY,"a/p,w",5/31/08,,,18.3,60,F,"Clark, K.",CARW
230156591,AHY,"g/a,pk",5/31/08,,27.89,36,91,M,Pancake,GRCA
230155922,AHY,"p/a, w",5/31/08,,21.48,17.8,61,F,Andes,CARW
230155921,AHY,"bk/r, a",5/31/08,,25.75,43.9,91,M,Andes,NOCA
225180093,HY,"r, a/bu",5/31/08,,20.62,,55,U,Andes,CARW
123287910,AHY,"-,A",5/31/08,,,71.9,118,F,"Clark, K.",AMRO
123287909,AHY,"a,-",5/31/08,,,66.4,121,M,"Clark, K.",AMRO
123287908,AHY,"a,-",5/31/08,,,70.8,126,F,"Clark, K.",AMRO
123287907,AHY,"-,A",5/31/08,,,70.8,131,M,"Clark, K.",AMRO
254063004,HY,"a,g/o",5/30/08,,,10.5,59,U,Andrews,CACH
254063003,HY,"r, a/bu",5/30/08,,,,63,U,Andrews,CACH
254063002,AHY,"a/g,w",5/30/08,,,13.5,47,F,Andrews,HOWR
254063001,AHY,"p/g,a",5/30/08,,,10.5,50,M,Andrews,HOWR
246022719,AHY,"p, a/w",5/30/08,,15.71,9.3,60,F,Hamill,CACH
234129303,AHY,"o/w,a",5/30/08,,17.01,9.7,50,M,Burns,HOWR
230156593,AHY,"a/r,p",5/30/08,,25.24,45,94,M,Burns,NOCA
230156592,AHY,"bu,pk/a",5/30/08,,28.55,42.2,85,F,Burns,GRCA
230155917,AHY,"r, a/r",5/30/08,,21.47,20.3,61,M,Hamill,CARW
230155916,AHY,"p, o/a",5/30/08,,20.59,18,53.5,F,Hamill,CARW
127243003,AHY,"r,a/g",5/30/08,,31.83,54.3,104,F,Burns,NOMO
123287906,AHY,"-,a",5/30/08,,,78.2,122,F,Andrews,AMRO
254062804,AHY,"a,y/p",5/29/08,,15.55,9.3,55.5,F,Megonigal,CACH
254062801,AHY,"A/Y,Y",5/29/08,,15.71,10,57,F,Balaban,CACH
234129302,AHY,"o,w/a",5/29/08,,21.11,19.1,59.2,M,Speyser,CARW
234129301,AHY,"o,a/p",5/29/08,,21.2,18.3,51,F,Speyser,CARW
230156596,AHY,"pk/g,a",5/29/08,,25.26,44.7,90,M,Speyser,NOCA
230156595,AHY,"w/pk,a",5/29/08,,25.06,43.5,91,F,Speyser,NOCA
230156594,AHY,"pk,a/y",5/29/08,,25.43,45.9,90,F,Speyser,NOCA
228169464,AHY,"pk,a/g",5/29/08,,20.96,20,62.5,M,Balaban,SOSP
246022718,AHY,"bu, a/o",5/28/08,,16.6,11.4,50,M,O'Brien,HOWR
246022716,AHY,"a/o, y",5/28/08,,17.4,11,50,M,O'Brien,HOWR
246022715,AHY,"a, g/w",5/28/08,,16.04,11.8,48,F,O'Brien,HOWR
230156604,AHY,"A/R,W",5/28/08,,24.97,39.5,93,M,Perry,NOCA
230156602,AHY,"A,BK/P",5/28/08,,24.07,40.8,93,M,Perry,NOCA
230155915,AHY,"g, a/o",5/28/08,,29.05,38.2,86,M,O'Brien,GRCA
246022714,AHY,"W/A, DB",5/27/08,,15.7,10.6,61,M,Subramanian,CACH
230155914,AHY,"Bk/P, Al",5/27/08,,28.81,40.5,92,F,Subramanian,GRCA
230155913,AHY,"Bk/P,Al",5/27/08,,19.13,44.4,94,M,Subramanian,NOCA
251003801,AHY,"g,g/a",5/26/08,,16.64,10.6,49,M,Carl,HOWR
246022713,AHY,"bu, g/a",5/26/08,,15.19,10.1,63,U,Daniels - New,CACH
246022712,AHY,"pu/db, al",5/26/08,,16.35,10.8,50.5,M,Daniels - New,HOWR
230156599,AHY,"a,pk/bu",5/26/08,,27.9,,89,M,Carl,GRCA
230156598,AHY,"a/w,pk",5/26/08,,27.47,39.5,96,M,Carl,GRCA
230155911,AHY,"r, a/pu",5/26/08,,24.7,47.7,93,F,Daniels - New,NOCA
225180090,AHY,"r, al/pk",5/26/08,,21.6,22.6,65,F,Daniels - New,SOSP
225180089,AHY,"al, pk/y",5/26/08,,21.15,20.4,64.5,M,Daniels - New,SOSP
246022711,AHY,"y/o, al",5/24/08,,15.26,10.8,53,M,Barnes,HOWR
230155910,AHY,"bu, a/bk",5/24/08,,27.46,34.4,92,M,Barnes,GRCA
127243002,AHY,"a,-",5/24/08,,35.04,101,121,F,Carl,AMRO
127243001,AHY,"-,a",5/24/08,,33.08,73,129,M,Carl,AMRO
230155909,AHY,"a, pk/bk",5/22/08,89,,34.8,,M,Myers,GRCA
230155908,AHY,"bk/a, o",5/22/08,96,,36.7,93.5,M,Myers,GRCA
120299031,AHY,"a, pk/pk",5/22/08,94,,97.3,,F,Myers,AMRO
120299030,AHY,"pk/bk, a",5/22/08,99,,65.8,,M,Myers,AMRO
246022709,AHY,"pk, a/pk",5/17/08,44,,9.5,,M,Blockstein,HOWR
193174883,HY,"p, y/a",7/1/07,,21.9,18.3,54.5,U,"Woodward, Paul",CARW
246022710,AHY,"y/a, bu",5/24/05,,16.69,11.4,48,F,Barnes,HOWR
230156903,AHY,"bu, a/o",6/19/07,,23.98,39.4,91,F,Gilligan,NOCA
243029224,AHY,"a,r/o",6/16/05,,16.06,10,60,M,"Campbell, L.",CACH
243029223,HY,"r/a,bu",6/16/05,,15.905,12.4,62.5,U,"Campbell, L.",CACH
225180714,AHY,"g/a,r/r",5/27/06,,27.54,48.6,90,M,Tate,GRCA
195141299,AHY,"o/bk,a",6/30/05,,27.69,35.1,92,M,McCahill,GRCA
243029216,AHY,"y/a,r",6/11/05,41,,,,F,Barbour,HOWR
195140963,AHY,"r/a,bk",6/11/05,,25.26,44.2,91,F,Barbour,NOCA
195140959,AHY,"bk,bu/a",6/10/05,,30.44,34.7,88,M,Conn,GRCA
224117601,AHY,"a, p/p",4/29/05,,22.62,22.7,63,U,Haddon,CARW
237005623,AHY,"BK/A,Y",7/24/04,,15.67,,59,f,SERC guesthouse,CACH
450187432,AHY,"bu, a/r",6/22/04,,22.57,21.8,62,M,Schindler,CARW
800121343,AHY,"o/a,y",5/16/02,,25.09,42.6,95,M,Mutryn - Old,NOCA
180109460,AHY,"p/a,y",7/22/02,,28.145,34.7,91,M,Schless,GRCA
180109521,AHY,"a,g/r",7/16/02,,28.49,35.2,89.5,M,"Miller, J.",GRCA
180109520,HY,"r/bk,a",7/16/02,,25.65,42.7,89,U,"Miller, J.",NOCA
115287459,AHY,"a/w,y",6/13/03,,34.365,72.2,125,F,Raun,AMRO
180109563,AHY,"A, P/G",5/8/03,,23.25,40.4,94,M,Sturtevant,NOCA
237005689,AHY,"w/a,p",7/12/05,,15.33,,57,M,Sturtevant,CACH
195140957,AHY,"g/a,w",6/8/05,,25.14,41.7,92,M,Tate,NOCA
195141259,AHY,"a/y,bk",5/18/05,,25.65,43.6,88,F,Perna,NOCA
184158858,AHY,"a, g/p",6/9/04,,25.04,44.9,94.5,M,Perna,NOCA
184158846,AHY,"a/bk, r",5/27/04,,25.78,33.6,90,M,Tate,GRCA
184158844,AHY,"BU/bu, a",5/27/04,,27.725,41.95,90.75,M,Tate,GRCA
450187451,AHY,"a/w,y",7/4/06,,21.53,19.1,60,M,Raun,CARW
225180702,AHY,"db/a,w/w",5/25/06,90,,39.3,,M,Reitsma,GRCA
172148527,AHY,"w/a,g",5/30/02,,19.63,19.8,56,F,Mann,CARW
224118007,AHY,"a/o,y",6/21/05,,21.44,21.5,62,F,Schindler,CARW
195141285,AHY,"a/y,p",6/9/05,,28.99,35.2,94,M,Colston,GRCA
195140956,AHY,"r/g,a",6/8/05,,29,35.6,92,M,Tate,GRCA
195141272,AHY,"a/o,bk",5/30/05,,26.31,37.7,89,F,Frey,GRCA
225024632,HY,"a/r,y",7/18/02,,15.06,9.4,61,F,Tate,CACH
