grid_code	GSP_Deuterium	X	Y
-392200	-39.22	-94.108052	37.950327
-394500	-39.45	-93.774719	37.950327
-400000	-40.00	-93.441386	37.950327
-402900	-40.29	-93.108053	37.950327
-404900	-40.49	-92.77472	37.950327
-404199	-40.42	-92.441387	37.950327
-403400	-40.34	-92.108054	37.950327
-407800	-40.78	-91.774721	37.950327
-409100	-40.91	-91.441388	37.950327
-409000	-40.90	-91.108055	37.950327
-409000	-40.90	-90.774722	37.950327
-406800	-40.68	-90.441389	37.950327
-395400	-39.54	-90.108056	37.950327
-389900	-38.99	-89.774723	37.950327
-389199	-38.92	-89.44139	37.950327
-388400	-38.84	-89.108057	37.950327
-391300	-39.13	-88.774724	37.950327
-388900	-38.89	-88.441391	37.950327
-388700	-38.87	-88.108058	37.950327
-389700	-38.97	-87.774725	37.950327
-391200	-39.12	-87.441392	37.950327
-392200	-39.22	-87.108059	37.950327
-397000	-39.70	-86.774726	37.950327
-402700	-40.27	-86.441393	37.950327
-408300	-40.83	-86.10806	37.950327
-404000	-40.40	-85.774727	37.950327
-412800	-41.28	-85.441394	37.950327
-414300	-41.43	-85.108061	37.950327
-414900	-41.49	-84.774728	37.950327
-418500	-41.85	-84.441395	37.950327
-416699	-41.67	-84.108062	37.950327
-425200	-42.52	-83.774729	37.950327
-426300	-42.63	-83.441396	37.950327
-426699	-42.67	-83.108063	37.950327
-451800	-45.18	-82.77473	37.950327
-456000	-45.60	-82.441397	37.950327
-438900	-43.89	-82.108064	37.950327
-454300	-45.43	-81.774731	37.950327
-473500	-47.35	-81.441398	37.950327
-486500	-48.65	-81.108065	37.950327
-464199	-46.42	-80.774732	37.950327
-491500	-49.15	-80.441399	37.950327
-487000	-48.70	-80.108066	37.950327
-476300	-47.63	-79.774733	37.950327
-465500	-46.55	-79.4414	37.950327
-481699	-48.17	-79.108067	37.950327
-472200	-47.22	-78.774734	37.950327
-458600	-45.86	-78.441401	37.950327
-458500	-45.85	-78.108068	37.950327
-458700	-45.87	-77.774735	37.950327
-456699	-45.67	-77.441402	37.950327
-457000	-45.70	-77.108069	37.950327
-457000	-45.70	-76.774736	37.950327
-458700	-45.87	-76.441403	37.950327
-464400	-46.44	-75.441404	37.950327
-377400	-37.74	-95.108051	37.616994
-379800	-37.98	-94.774718	37.616994
-380600	-38.06	-94.441385	37.616994
-385600	-38.56	-94.108052	37.616994
-386800	-38.68	-93.774719	37.616994
-393000	-39.30	-93.441386	37.616994
-398600	-39.86	-93.108053	37.616994
-403900	-40.39	-92.77472	37.616994
-401400	-40.14	-92.441387	37.616994
-403500	-40.35	-92.108054	37.616994
-405000	-40.50	-91.774721	37.616994
-405900	-40.59	-91.441388	37.616994
-404500	-40.45	-91.108055	37.616994
-402200	-40.22	-90.774722	37.616994
-396800	-39.68	-90.441389	37.616994
-393400	-39.34	-90.108056	37.616994
-384500	-38.45	-89.774723	37.616994
-383700	-38.37	-89.44139	37.616994
-386400	-38.64	-89.108057	37.616994
-386200	-38.62	-88.774724	37.616994
-386699	-38.67	-88.441391	37.616994
-385000	-38.50	-88.108058	37.616994
-385300	-38.53	-87.774725	37.616994
-385800	-38.58	-87.441392	37.616994
-387000	-38.70	-87.108059	37.616994
-391699	-39.17	-86.774726	37.616994
-397000	-39.70	-86.441393	37.616994
-400800	-40.08	-86.10806	37.616994
-404700	-40.47	-85.774727	37.616994
-414400	-41.44	-85.441394	37.616994
-420600	-42.06	-85.108061	37.616994
-417700	-41.77	-84.774728	37.616994
-418800	-41.88	-84.441395	37.616994
-423800	-42.38	-84.108062	37.616994
-448300	-44.83	-83.774729	37.616994
-450500	-45.05	-83.441396	37.616994
-458400	-45.84	-83.108063	37.616994
-454700	-45.47	-82.77473	37.616994
-460099	-46.01	-82.441397	37.616994
-472800	-47.28	-82.108064	37.616994
-449400	-44.94	-81.774731	37.616994
-470900	-47.09	-81.441398	37.616994
-488500	-48.85	-81.108065	37.616994
-472700	-47.27	-80.774732	37.616994
-495000	-49.50	-80.441399	37.616994
-469800	-46.98	-80.108066	37.616994
-482200	-48.22	-79.774733	37.616994
-475500	-47.55	-79.4414	37.616994
-461100	-46.11	-79.108067	37.616994
-456800	-45.68	-78.774734	37.616994
-452200	-45.22	-78.441401	37.616994
-449500	-44.95	-78.108068	37.616994
-449100	-44.91	-77.774735	37.616994
-447599	-44.76	-77.441402	37.616994
-448000	-44.80	-77.108069	37.616994
-447800	-44.78	-76.774736	37.616994
-451800	-45.18	-75.774737	37.616994
-377200	-37.72	-95.108051	37.283661
-381699	-38.17	-94.774718	37.283661
-388200	-38.82	-94.441385	37.283661
-377900	-37.79	-94.108052	37.283661
-383500	-38.35	-93.774719	37.283661
-386400	-38.64	-93.441386	37.283661
-394500	-39.45	-93.108053	37.283661
-400800	-40.08	-92.77472	37.283661
-396800	-39.68	-92.441387	37.283661
-398800	-39.88	-92.108054	37.283661
-396200	-39.62	-91.774721	37.283661
-387800	-38.78	-91.441388	37.283661
-384400	-38.44	-91.108055	37.283661
-380400	-38.04	-90.774722	37.283661
-378100	-37.81	-90.441389	37.283661
-406100	-40.61	-90.108056	37.283661
-403200	-40.32	-89.774723	37.283661
-404700	-40.47	-89.44139	37.283661
-409100	-40.91	-89.108057	37.283661
-406500	-40.65	-88.774724	37.283661
-408400	-40.84	-88.441391	37.283661
-411800	-41.18	-88.108058	37.283661
-413200	-41.32	-87.774725	37.283661
-414600	-41.46	-87.441392	37.283661
-416100	-41.61	-87.108059	37.283661
-417100	-41.71	-86.774726	37.283661
-421200	-42.12	-86.441393	37.283661
-426600	-42.66	-86.10806	37.283661
-428400	-42.84	-85.774727	37.283661
-414500	-41.45	-85.441394	37.283661
-444800	-44.48	-85.108061	37.283661
-442500	-44.25	-84.774728	37.283661
-448500	-44.85	-84.441395	37.283661
-448700	-44.87	-84.108062	37.283661
-449199	-44.92	-83.774729	37.283661
-455800	-45.58	-83.441396	37.283661
-463200	-46.32	-83.108063	37.283661
-448100	-44.81	-82.77473	37.283661
-450099	-45.01	-82.441397	37.283661
-457800	-45.78	-82.108064	37.283661
-472900	-47.29	-81.774731	37.283661
-492500	-49.25	-81.441398	37.283661
-487700	-48.77	-81.108065	37.283661
-472400	-47.24	-80.774732	37.283661
-468200	-46.82	-80.441399	37.283661
-488200	-48.82	-80.108066	37.283661
-459100	-45.91	-79.774733	37.283661
-452100	-45.21	-79.4414	37.283661
-448900	-44.89	-79.108067	37.283661
-447000	-44.70	-78.774734	37.283661
-444600	-44.46	-78.441401	37.283661
-443500	-44.35	-78.108068	37.283661
-441100	-44.11	-77.774735	37.283661
-437800	-43.78	-77.441402	37.283661
-438100	-43.81	-77.108069	37.283661
-438000	-43.80	-76.774736	37.283661
-360500	-36.05	-95.108051	36.950328
-366000	-36.60	-94.774718	36.950328
-379400	-37.94	-94.441385	36.950328
-389100	-38.91	-94.108052	36.950328
-395500	-39.55	-93.774719	36.950328
-391699	-39.17	-93.441386	36.950328
-391600	-39.16	-93.108053	36.950328
-397100	-39.71	-92.77472	36.950328
-396300	-39.63	-92.441387	36.950328
-377700	-37.77	-92.108054	36.950328
-379600	-37.96	-91.774721	36.950328
-401300	-40.13	-91.441388	36.950328
-397200	-39.72	-91.108055	36.950328
-396500	-39.65	-90.774722	36.950328
-391600	-39.16	-90.441389	36.950328
-391100	-39.11	-90.108056	36.950328
-391300	-39.13	-89.774723	36.950328
-392800	-39.28	-89.44139	36.950328
-395900	-39.59	-89.108057	36.950328
-401100	-40.11	-88.774724	36.950328
-402599	-40.26	-88.441391	36.950328
-403500	-40.35	-88.108058	36.950328
-408200	-40.82	-87.774725	36.950328
-412500	-41.25	-87.441392	36.950328
-414600	-41.46	-87.108059	36.950328
-416100	-41.61	-86.774726	36.950328
-417700	-41.77	-86.441393	36.950328
-420200	-42.02	-86.10806	36.950328
-427300	-42.73	-85.774727	36.950328
-425900	-42.59	-85.441394	36.950328
-431300	-43.13	-85.108061	36.950328
-436500	-43.65	-84.774728	36.950328
-439100	-43.91	-84.441395	36.950328
-444600	-44.46	-84.108062	36.950328
-454100	-45.41	-83.774729	36.950328
-472000	-47.20	-83.441396	36.950328
-451300	-45.13	-83.108063	36.950328
-458600	-45.86	-82.77473	36.950328
-483000	-48.30	-82.441397	36.950328
-491800	-49.18	-82.108064	36.950328
-470200	-47.02	-81.774731	36.950328
-489700	-48.97	-81.441398	36.950328
-477800	-47.78	-81.108065	36.950328
-474900	-47.49	-80.774732	36.950328
-480300	-48.03	-80.441399	36.950328
-465700	-46.57	-80.108066	36.950328
-449600	-44.96	-79.774733	36.950328
-443100	-44.31	-79.4414	36.950328
-436100	-43.61	-79.108067	36.950328
-433600	-43.36	-78.774734	36.950328
-436000	-43.60	-78.441401	36.950328
-434600	-43.46	-78.108068	36.950328
-432100	-43.21	-77.774735	36.950328
-428700	-42.87	-77.441402	36.950328
-428600	-42.86	-77.108069	36.950328
-429700	-42.97	-76.774736	36.950328
-344199	-34.42	-95.108051	36.616995
-353900	-35.39	-94.774718	36.616995
-364800	-36.48	-94.441385	36.616995
-375800	-37.58	-94.108052	36.616995
-375600	-37.56	-93.774719	36.616995
-375500	-37.55	-93.441386	36.616995
-373800	-37.38	-93.108053	36.616995
-372200	-37.22	-92.77472	36.616995
-375500	-37.55	-92.441387	36.616995
-381300	-38.13	-92.108054	36.616995
-383200	-38.32	-91.774721	36.616995
-386100	-38.61	-91.441388	36.616995
-379300	-37.93	-91.108055	36.616995
-376800	-37.68	-90.774722	36.616995
-377000	-37.70	-90.441389	36.616995
-379800	-37.98	-90.108056	36.616995
-380900	-38.09	-89.774723	36.616995
-384300	-38.43	-89.44139	36.616995
-389800	-38.98	-89.108057	36.616995
-394000	-39.40	-88.774724	36.616995
-398200	-39.82	-88.441391	36.616995
-397500	-39.75	-88.108058	36.616995
-402100	-40.21	-87.774725	36.616995
-405900	-40.59	-87.441392	36.616995
-407599	-40.76	-87.108059	36.616995
-412500	-41.25	-86.774726	36.616995
-413300	-41.33	-86.441393	36.616995
-417500	-41.75	-86.10806	36.616995
-419800	-41.98	-85.774727	36.616995
-422300	-42.23	-85.441394	36.616995
-434800	-43.48	-85.108061	36.616995
-445300	-44.53	-84.774728	36.616995
-451699	-45.17	-84.441395	36.616995
-451000	-45.10	-84.108062	36.616995
-454199	-45.42	-83.774729	36.616995
-452400	-45.24	-83.441396	36.616995
-451200	-45.12	-83.108063	36.616995
-457700	-45.77	-82.77473	36.616995
-458900	-45.89	-82.441397	36.616995
-482300	-48.23	-82.108064	36.616995
-494300	-49.43	-81.774731	36.616995
-493700	-49.37	-81.441398	36.616995
-505099	-50.51	-81.108065	36.616995
-466800	-46.68	-80.774732	36.616995
-454700	-45.47	-80.441399	36.616995
-440500	-44.05	-80.108066	36.616995
-432900	-43.29	-79.774733	36.616995
-429000	-42.90	-79.4414	36.616995
-428700	-42.87	-79.108067	36.616995
-427800	-42.78	-78.774734	36.616995
-425600	-42.56	-78.441401	36.616995
-424199	-42.42	-78.108068	36.616995
-423400	-42.34	-77.774735	36.616995
-419400	-41.94	-77.441402	36.616995
-419000	-41.90	-77.108069	36.616995
-419600	-41.96	-76.774736	36.616995
-420000	-42.00	-76.441403	36.616995
-420300	-42.03	-76.10807	36.616995
-335400	-33.54	-95.108051	36.283662
-345600	-34.56	-94.774718	36.283662
-354199	-35.42	-94.441385	36.283662
-362200	-36.22	-94.108052	36.283662
-371400	-37.14	-93.774719	36.283662
-381900	-38.19	-93.441386	36.283662
-370900	-37.09	-93.108053	36.283662
-363500	-36.35	-92.77472	36.283662
-359700	-35.97	-92.441387	36.283662
-360700	-36.07	-92.108054	36.283662
-365800	-36.58	-91.774721	36.283662
-363100	-36.31	-91.441388	36.283662
-360700	-36.07	-91.108055	36.283662
-363300	-36.33	-90.774722	36.283662
-366900	-36.69	-90.441389	36.283662
-367800	-36.78	-90.108056	36.283662
-372200	-37.22	-89.774723	36.283662
-377000	-37.70	-89.44139	36.283662
-379199	-37.92	-89.108057	36.283662
-384100	-38.41	-88.774724	36.283662
-388100	-38.81	-88.441391	36.283662
-389600	-38.96	-88.108058	36.283662
-397300	-39.73	-87.774725	36.283662
-404100	-40.41	-87.441392	36.283662
-400900	-40.09	-87.108059	36.283662
-400700	-40.07	-86.774726	36.283662
-402300	-40.23	-86.441393	36.283662
-408700	-40.87	-86.10806	36.283662
-413400	-41.34	-85.774727	36.283662
-430300	-43.03	-85.441394	36.283662
-454300	-45.43	-85.108061	36.283662
-444700	-44.47	-84.774728	36.283662
-455500	-45.55	-84.441395	36.283662
-432300	-43.23	-84.108062	36.283662
-432700	-43.27	-83.774729	36.283662
-436100	-43.61	-83.441396	36.283662
-437100	-43.71	-83.108063	36.283662
-458200	-45.82	-82.77473	36.283662
-483700	-48.37	-82.441397	36.283662
-490400	-49.04	-82.108064	36.283662
-491400	-49.14	-81.774731	36.283662
-471500	-47.15	-81.441398	36.283662
-447100	-44.71	-81.108065	36.283662
-434300	-43.43	-80.774732	36.283662
-429100	-42.91	-80.441399	36.283662
-431300	-43.13	-80.108066	36.283662
-429500	-42.95	-79.774733	36.283662
-425600	-42.56	-79.4414	36.283662
-425300	-42.53	-79.108067	36.283662
-418000	-41.80	-78.774734	36.283662
-418000	-41.80	-78.441401	36.283662
-415700	-41.57	-78.108068	36.283662
-411699	-41.17	-77.774735	36.283662
-410099	-41.01	-77.441402	36.283662
-410200	-41.02	-77.108069	36.283662
-409800	-40.98	-76.774736	36.283662
-409800	-40.98	-76.441403	36.283662
-318200	-31.82	-95.108051	35.950329
-329900	-32.99	-94.774718	35.950329
-345200	-34.52	-94.441385	35.950329
-360600	-36.06	-94.108052	35.950329
-369000	-36.90	-93.774719	35.950329
-374500	-37.45	-93.441386	35.950329
-369199	-36.92	-93.108053	35.950329
-364400	-36.44	-92.77472	35.950329
-361100	-36.11	-92.441387	35.950329
-356400	-35.64	-92.108054	35.950329
-347500	-34.75	-91.774721	35.950329
-345600	-34.56	-91.441388	35.950329
-345300	-34.53	-91.108055	35.950329
-352500	-35.25	-90.774722	35.950329
-353800	-35.38	-90.441389	35.950329
-357200	-35.72	-90.108056	35.950329
-362599	-36.26	-89.774723	35.950329
-367800	-36.78	-89.44139	35.950329
-370700	-37.07	-89.108057	35.950329
-377700	-37.77	-88.774724	35.950329
-382400	-38.24	-88.441391	35.950329
-383500	-38.35	-88.108058	35.950329
-389300	-38.93	-87.774725	35.950329
-395600	-39.56	-87.441392	35.950329
-400700	-40.07	-87.108059	35.950329
-402700	-40.27	-86.774726	35.950329
-399700	-39.97	-86.441393	35.950329
-413300	-41.33	-86.10806	35.950329
-415099	-41.51	-85.774727	35.950329
-430099	-43.01	-85.441394	35.950329
-449900	-44.99	-85.108061	35.950329
-429900	-42.99	-84.774728	35.950329
-414600	-41.46	-84.441395	35.950329
-419500	-41.95	-84.108062	35.950329
-428000	-42.80	-83.774729	35.950329
-449500	-44.95	-83.441396	35.950329
-478600	-47.86	-83.108063	35.950329
-483200	-48.32	-82.77473	35.950329
-515500	-51.55	-82.441397	35.950329
-490200	-49.02	-82.108064	35.950329
-445500	-44.55	-81.774731	35.950329
-435900	-43.59	-81.441398	35.950329
-427400	-42.74	-81.108065	35.950329
-419800	-41.98	-80.774732	35.950329
-417400	-41.74	-80.441399	35.950329
-419500	-41.95	-80.108066	35.950329
-418100	-41.81	-79.774733	35.950329
-415700	-41.57	-79.4414	35.950329
-409199	-40.92	-79.108067	35.950329
-409100	-40.91	-78.774734	35.950329
-407100	-40.71	-78.441401	35.950329
-404199	-40.42	-78.108068	35.950329
-401500	-40.15	-77.774735	35.950329
-402000	-40.20	-77.441402	35.950329
-400500	-40.05	-77.108069	35.950329
-400000	-40.00	-76.774736	35.950329
-297800	-29.78	-95.441384	35.616996
-299400	-29.94	-95.108051	35.616996
-307000	-30.70	-94.774718	35.616996
-308400	-30.84	-94.441385	35.616996
-310500	-31.05	-94.108052	35.616996
-318400	-31.84	-93.774719	35.616996
-322700	-32.27	-93.441386	35.616996
-330700	-33.07	-93.108053	35.616996
-339100	-33.91	-92.77472	35.616996
-333000	-33.30	-92.441387	35.616996
-337100	-33.71	-92.108054	35.616996
-335000	-33.50	-91.774721	35.616996
-331200	-33.12	-91.441388	35.616996
-332800	-33.28	-91.108055	35.616996
-338300	-33.83	-90.774722	35.616996
-341000	-34.10	-90.441389	35.616996
-346400	-34.64	-90.108056	35.616996
-354600	-35.46	-89.774723	35.616996
-357700	-35.77	-89.44139	35.616996
-364400	-36.44	-89.108057	35.616996
-372200	-37.22	-88.774724	35.616996
-373800	-37.38	-88.441391	35.616996
-375200	-37.52	-88.108058	35.616996
-389300	-38.93	-87.774725	35.616996
-396100	-39.61	-87.441392	35.616996
-395099	-39.51	-87.108059	35.616996
-400300	-40.03	-86.774726	35.616996
-402100	-40.21	-86.441393	35.616996
-410900	-41.09	-86.10806	35.616996
-428800	-42.88	-85.774727	35.616996
-438300	-43.83	-85.441394	35.616996
-424700	-42.47	-85.108061	35.616996
-405700	-40.57	-84.774728	35.616996
-412400	-41.24	-84.441395	35.616996
-439600	-43.96	-84.108062	35.616996
-482800	-48.28	-83.774729	35.616996
-507000	-50.70	-83.441396	35.616996
-494300	-49.43	-83.108063	35.616996
-500200	-50.02	-82.77473	35.616996
-479400	-47.94	-82.441397	35.616996
-433600	-43.36	-82.108064	35.616996
-429700	-42.97	-81.774731	35.616996
-418300	-41.83	-81.441398	35.616996
-413400	-41.34	-81.108065	35.616996
-411100	-41.11	-80.774732	35.616996
-409600	-40.96	-80.441399	35.616996
-407700	-40.77	-80.108066	35.616996
-407100	-40.71	-79.774733	35.616996
-399700	-39.97	-79.4414	35.616996
-396300	-39.63	-79.108067	35.616996
-396699	-39.67	-78.774734	35.616996
-395000	-39.50	-78.441401	35.616996
-393300	-39.33	-78.108068	35.616996
-392500	-39.25	-77.774735	35.616996
-391000	-39.10	-77.441402	35.616996
-390800	-39.08	-77.108069	35.616996
-291000	-29.10	-95.441384	35.283663
-291000	-29.10	-95.108051	35.283663
-290100	-29.01	-94.774718	35.283663
-296000	-29.60	-94.441385	35.283663
-296600	-29.66	-94.108052	35.283663
-306700	-30.67	-93.774719	35.283663
-302800	-30.28	-93.441386	35.283663
-300000	-30.00	-93.108053	35.283663
-302900	-30.29	-92.77472	35.283663
-308400	-30.84	-92.441387	35.283663
-316100	-31.61	-92.108054	35.283663
-311500	-31.15	-91.774721	35.283663
-313900	-31.39	-91.441388	35.283663
-319500	-31.95	-91.108055	35.283663
-325900	-32.59	-90.774722	35.283663
-329000	-32.90	-90.441389	35.283663
-335400	-33.54	-90.108056	35.283663
-343400	-34.34	-89.774723	35.283663
-350800	-35.08	-89.44139	35.283663
-358200	-35.82	-89.108057	35.283663
-360700	-36.07	-88.774724	35.283663
-364199	-36.42	-88.441391	35.283663
-372200	-37.22	-88.108058	35.283663
-386100	-38.61	-87.774725	35.283663
-388000	-38.80	-87.441392	35.283663
-388600	-38.86	-87.108059	35.283663
-390300	-39.03	-86.774726	35.283663
-395000	-39.50	-86.441393	35.283663
-407700	-40.77	-86.10806	35.283663
-420600	-42.06	-85.774727	35.283663
-417400	-41.74	-85.441394	35.283663
-400500	-40.05	-85.108061	35.283663
-400400	-40.04	-84.774728	35.283663
-430200	-43.02	-84.441395	35.283663
-461900	-46.19	-84.108062	35.283663
-483800	-48.38	-83.774729	35.283663
-489800	-48.98	-83.441396	35.283663
-506699	-50.67	-83.108063	35.283663
-472400	-47.24	-82.77473	35.283663
-441000	-44.10	-82.441397	35.283663
-409400	-40.94	-82.108064	35.283663
-404199	-40.42	-81.774731	35.283663
-402700	-40.27	-81.441398	35.283663
-400099	-40.01	-81.108065	35.283663
-400900	-40.09	-80.774732	35.283663
-395300	-39.53	-80.441399	35.283663
-388600	-38.86	-80.108066	35.283663
-393400	-39.34	-79.774733	35.283663
-391800	-39.18	-79.4414	35.283663
-388700	-38.87	-79.108067	35.283663
-383300	-38.33	-78.774734	35.283663
-385200	-38.52	-78.441401	35.283663
-384700	-38.47	-78.108068	35.283663
-383400	-38.34	-77.774735	35.283663
-381800	-38.18	-77.441402	35.283663
-381100	-38.11	-77.108069	35.283663
-380300	-38.03	-76.774736	35.283663
-285900	-28.59	-95.441384	34.95033
-288500	-28.85	-95.108051	34.95033
-287600	-28.76	-94.774718	34.95033
-302400	-30.24	-94.441385	34.95033
-301000	-30.10	-94.108052	34.95033
-301100	-30.11	-93.774719	34.95033
-298400	-29.84	-93.441386	34.95033
-303200	-30.32	-93.108053	34.95033
-298200	-29.82	-92.77472	34.95033
-295100	-29.51	-92.441387	34.95033
-295900	-29.59	-92.108054	34.95033
-298000	-29.80	-91.774721	34.95033
-301700	-30.17	-91.441388	34.95033
-309100	-30.91	-91.108055	34.95033
-313000	-31.30	-90.774722	34.95033
-317200	-31.72	-90.441389	34.95033
-325800	-32.58	-90.108056	34.95033
-336200	-33.62	-89.774723	34.95033
-344300	-34.43	-89.44139	34.95033
-349199	-34.92	-89.108057	34.95033
-353200	-35.32	-88.774724	34.95033
-357100	-35.71	-88.441391	34.95033
-362200	-36.22	-88.108058	34.95033
-366900	-36.69	-87.774725	34.95033
-371500	-37.15	-87.441392	34.95033
-374500	-37.45	-87.108059	34.95033
-380600	-38.06	-86.774726	34.95033
-390000	-39.00	-86.441393	34.95033
-398600	-39.86	-86.10806	34.95033
-401500	-40.15	-85.774727	34.95033
-403500	-40.35	-85.441394	34.95033
-394800	-39.48	-85.108061	34.95033
-406400	-40.64	-84.774728	34.95033
-442300	-44.23	-84.441395	34.95033
-453300	-45.33	-84.108062	34.95033
-459500	-45.95	-83.774729	34.95033
-448400	-44.84	-83.441396	34.95033
-421500	-42.15	-83.108063	34.95033
-403000	-40.30	-82.77473	34.95033
-401800	-40.18	-82.441397	34.95033
-395099	-39.51	-82.108064	34.95033
-391300	-39.13	-81.774731	34.95033
-386900	-38.69	-81.441398	34.95033
-388700	-38.87	-81.108065	34.95033
-389600	-38.96	-80.774732	34.95033
-387700	-38.77	-80.441399	34.95033
-379700	-37.97	-80.108066	34.95033
-377700	-37.77	-79.774733	34.95033
-377900	-37.79	-79.4414	34.95033
-376500	-37.65	-79.108067	34.95033
-374000	-37.40	-78.774734	34.95033
-373900	-37.39	-78.441401	34.95033
-373600	-37.36	-78.108068	34.95033
-373000	-37.30	-77.774735	34.95033
-372400	-37.24	-77.441402	34.95033
-371699	-37.17	-77.108069	34.95033
-278500	-27.85	-95.441384	34.616997
-285600	-28.56	-95.108051	34.616997
-291200	-29.12	-94.774718	34.616997
-294700	-29.47	-94.441385	34.616997
-300200	-30.02	-94.108052	34.616997
-291400	-29.14	-93.774719	34.616997
-285200	-28.52	-93.441386	34.616997
-284900	-28.49	-93.108053	34.616997
-280200	-28.02	-92.77472	34.616997
-281200	-28.12	-92.441387	34.616997
-282500	-28.25	-92.108054	34.616997
-285600	-28.56	-91.774721	34.616997
-290400	-29.04	-91.441388	34.616997
-294300	-29.43	-91.108055	34.616997
-300500	-30.05	-90.774722	34.616997
-305600	-30.56	-90.441389	34.616997
-314700	-31.47	-90.108056	34.616997
-323200	-32.32	-89.774723	34.616997
-330500	-33.05	-89.44139	34.616997
-335400	-33.54	-89.108057	34.616997
-341000	-34.10	-88.774724	34.616997
-344400	-34.44	-88.441391	34.616997
-354500	-35.45	-88.108058	34.616997
-364300	-36.43	-87.774725	34.616997
-364400	-36.44	-87.441392	34.616997
-364500	-36.45	-87.108059	34.616997
-372400	-37.24	-86.774726	34.616997
-376200	-37.62	-86.441393	34.616997
-384900	-38.49	-86.10806	34.616997
-398800	-39.88	-85.774727	34.616997
-391800	-39.18	-85.441394	34.616997
-384300	-38.43	-85.108061	34.616997
-386300	-38.63	-84.774728	34.616997
-414800	-41.48	-84.441395	34.616997
-417800	-41.78	-84.108062	34.616997
-411699	-41.17	-83.774729	34.616997
-397100	-39.71	-83.441396	34.616997
-387200	-38.72	-83.108063	34.616997
-385400	-38.54	-82.77473	34.616997
-392500	-39.25	-82.441397	34.616997
-383900	-38.39	-82.108064	34.616997
-378100	-37.81	-81.774731	34.616997
-374199	-37.42	-81.441398	34.616997
-375900	-37.59	-81.108065	34.616997
-375400	-37.54	-80.774732	34.616997
-374300	-37.43	-80.441399	34.616997
-370500	-37.05	-80.108066	34.616997
-364700	-36.47	-79.774733	34.616997
-365500	-36.55	-79.4414	34.616997
-365600	-36.56	-79.108067	34.616997
-365200	-36.52	-78.774734	34.616997
-363700	-36.37	-78.441401	34.616997
-363100	-36.31	-78.108068	34.616997
-362400	-36.24	-77.774735	34.616997
-361500	-36.15	-77.441402	34.616997
-257400	-25.74	-95.441384	34.283664
-259599	-25.96	-95.108051	34.283664
-264100	-26.41	-94.774718	34.283664
-267600	-26.76	-94.441385	34.283664
-266400	-26.64	-94.108052	34.283664
-268600	-26.86	-93.774719	34.283664
-265900	-26.59	-93.441386	34.283664
-263500	-26.35	-93.108053	34.283664
-267000	-26.70	-92.77472	34.283664
-267000	-26.70	-92.441387	34.283664
-272600	-27.26	-92.108054	34.283664
-274900	-27.49	-91.774721	34.283664
-278500	-27.85	-91.441388	34.283664
-282700	-28.27	-91.108055	34.283664
-288100	-28.81	-90.774722	34.283664
-294100	-29.41	-90.441389	34.283664
-302600	-30.26	-90.108056	34.283664
-312600	-31.26	-89.774723	34.283664
-321400	-32.14	-89.44139	34.283664
-325400	-32.54	-89.108057	34.283664
-326400	-32.64	-88.774724	34.283664
-329600	-32.96	-88.441391	34.283664
-341400	-34.14	-88.108058	34.283664
-352900	-35.29	-87.774725	34.283664
-355500	-35.55	-87.441392	34.283664
-358700	-35.87	-87.108059	34.283664
-364600	-36.46	-86.774726	34.283664
-369800	-36.98	-86.441393	34.283664
-373800	-37.38	-86.10806	34.283664
-368300	-36.83	-85.774727	34.283664
-370600	-37.06	-85.441394	34.283664
-374199	-37.42	-85.108061	34.283664
-380400	-38.04	-84.774728	34.283664
-386699	-38.67	-84.441395	34.283664
-391699	-39.17	-84.108062	34.283664
-385500	-38.55	-83.774729	34.283664
-380000	-38.00	-83.441396	34.283664
-375600	-37.56	-83.108063	34.283664
-371400	-37.14	-82.77473	34.283664
-370600	-37.06	-82.441397	34.283664
-370800	-37.08	-82.108064	34.283664
-368100	-36.81	-81.774731	34.283664
-367200	-36.72	-81.441398	34.283664
-365000	-36.50	-81.108065	34.283664
-362000	-36.20	-80.774732	34.283664
-363700	-36.37	-80.441399	34.283664
-358200	-35.82	-80.108066	34.283664
-355800	-35.58	-79.774733	34.283664
-354500	-35.45	-79.4414	34.283664
-355200	-35.52	-79.108067	34.283664
-354900	-35.49	-78.774734	34.283664
-354199	-35.42	-78.441401	34.283664
-353500	-35.35	-78.108068	34.283664
-245100	-24.51	-95.441384	33.950331
-245100	-24.51	-95.108051	33.950331
-244300	-24.43	-94.774718	33.950331
-245600	-24.56	-94.441385	33.950331
-246500	-24.65	-94.108052	33.950331
-250300	-25.03	-93.774719	33.950331
-251100	-25.11	-93.441386	33.950331
-250300	-25.03	-93.108053	33.950331
-252300	-25.23	-92.77472	33.950331
-258000	-25.80	-92.441387	33.950331
-260900	-26.09	-92.108054	33.950331
-265500	-26.55	-91.774721	33.950331
-267800	-26.78	-91.441388	33.950331
-273800	-27.38	-91.108055	33.950331
-276800	-27.68	-90.774722	33.950331
-281900	-28.19	-90.441389	33.950331
-289900	-28.99	-90.108056	33.950331
-298800	-29.88	-89.774723	33.950331
-304800	-30.48	-89.44139	33.950331
-311200	-31.12	-89.108057	33.950331
-313100	-31.31	-88.774724	33.950331
-317200	-31.72	-88.441391	33.950331
-326300	-32.63	-88.108058	33.950331
-333600	-33.36	-87.774725	33.950331
-336699	-33.67	-87.441392	33.950331
-338500	-33.85	-87.108059	33.950331
-346600	-34.66	-86.774726	33.950331
